pair,alignment,alpha,train_loss,train_acc,test_loss,test_acc
E2_model0x1,pre,0.2,0.9436660296440125,0.6901999972343444,1.008407791519165,0.671099999332428
E2_model0x1,pre,0.3,1.3872639364242554,0.5551999972343444,1.4218425325393678,0.5506999994277955
E2_model0x1,pre,0.4,1.9799486236572266,0.38560000019073487,2.021684141159058,0.38249999995231626
E2_model0x1,pre,0.5,2.3812447826385497,0.285,2.4337606716156004,0.27440000014305116
E2_model0x1,pre,0.6,2.2995470386505126,0.2987999987602234,2.3355176910400393,0.28190000004768373
E2_model0x1,pre,0.7,1.5616333616256715,0.49099999814033507,1.5960209520339965,0.47769999980926514
E2_model0x1,pre,0.8,0.9826157529830932,0.6737999976158142,1.0323948936462402,0.6556000002861023
E2_model0x1,pre,0.9,0.7705925065994262,0.7439999995231629,0.835702961730957,0.7246999995231629
E2_model0x1,pre,1.0,0.7164206687927246,0.7679999989509583,0.7955632109642029,0.7451000000953675
E2_model0x1,post,0.0,0.6941277324676514,0.7743999992370606,0.8096767784118653,0.7452000007629395
E2_model0x1,post,0.1,0.7401797718048095,0.7555999995231628,0.8431320371627807,0.7305999998092652
E2_model0x1,post,0.2,0.9252817316055297,0.692599997138977,1.0071037548065185,0.6787999994277955
E2_model0x1,post,0.3,1.3226223344802857,0.5876000012397766,1.3598526371002198,0.5764000005722046
E2_model0x1,post,0.4,1.8835366466522216,0.44899999976158145,1.8721944395065309,0.448699999666214
E2_model0x1,post,0.5,2.2712564765930177,0.3776000005722046,2.2038213632583616,0.38259999985694887
E2_model0x1,post,0.6,1.9563324386596679,0.4289999983787537,1.9162586681365967,0.4353000003814697
E2_model0x1,post,0.7,1.34841887550354,0.5647999981880188,1.3631999681472777,0.5627000008583068
E2_model0x1,post,0.8,0.9561007720947265,0.6861999975204468,0.9948207359313965,0.6743000004768371
E2_model0x1,post,0.9,0.7656790932655334,0.7461999997138977,0.8355529302597046,0.7270999999046326
E2_model0x1,post,1.0,0.7174139297485351,0.7667999990463257,0.7960370617866516,0.7447999997138977
E2_model1x3,pre,0.0,0.7178303577423095,0.7679999987602234,0.797481730747223,0.7434999999046326
E2_model1x3,pre,0.1,0.7837187631607055,0.7427999997138977,0.8559105728149414,0.7193000002861023
